tipo,Nombre_de_la_Serie,valor,categoria
Durango,2016/03,439,estado
Durango,2016/04,450,estado
Durango,2016/05,486,estado
Durango,2016/06,547,estado
Durango,2016/07,425,estado
Durango,2016/08,497,estado
Durango,2016/09,691,estado
Durango,2016/10,731,estado
Durango,2016/11,702,estado
Durango,2016/12,777,estado
Durango,2017/01,455,estado
Durango,2017/02,920,estado
Durango,2017/03,780,estado
Durango,2017/04,617,estado
Durango,2017/05,1018,estado
Durango,2017/06,1032,estado
Durango,2017/07,903,estado
Durango,2017/08,1021,estado
Durango,2017/09,1051,estado
Durango,2017/10,1097,estado
Durango,2017/11,1107,estado
Durango,2017/12,1151,estado
Durango,2018/01,294,estado
Durango,2018/02,975,estado
Durango,2018/03,1113,estado
Durango,2018/04,1039,estado
Durango,2018/05,1249,estado
Durango,2018/06,1131,estado
Durango,2018/07,1121,estado
Durango,2018/08,1102,estado
Durango,2018/09,1301,estado
Durango,2018/10,1333,estado
Durango,2018/11,1130,estado
Durango,2018/12,1057,estado
Durango,2019/01,942,estado
Durango,2019/02,1276,estado
Durango,2019/03,1584,estado
Durango,2019/04,939,estado
Durango,2019/05,727,estado
Durango,2019/06,763,estado
Durango,2019/07,849,estado
Durango,2019/08,931,estado
Durango,2019/09,864,estado
Durango,2019/10,1042,estado
Durango,2019/11,829,estado
Durango,2019/12,883,estado
Durango,2020/01,580,estado
Durango,2020/02,861,estado
Durango,2020/03,1025,estado
Durango,2020/04,641,estado
Durango,2020/05,686,estado
Durango,2020/06,939,estado
Durango,2020/07,942,estado
Durango,2020/08,917,estado
Durango,2020/09,1100,estado
Guanajuato,2012/01,989,estado
Guanajuato,2012/02,1918,estado
Guanajuato,2012/03,2242,estado
Guanajuato,2012/04,1306,estado
Guanajuato,2012/05,2041,estado
Guanajuato,2012/06,2476,estado
Guanajuato,2012/07,1852,estado
Guanajuato,2012/08,2569,estado
Guanajuato,2012/09,2173,estado
Guanajuato,2012/10,2048,estado
Guanajuato,2012/11,1590,estado
Guanajuato,2012/12,1726,estado
Guanajuato,2013/01,1737,estado
Guanajuato,2013/02,1587,estado
Guanajuato,2013/03,1887,estado
Guanajuato,2013/04,2217,estado
Guanajuato,2013/05,2544,estado
Guanajuato,2013/06,2290,estado
Guanajuato,2013/07,2803,estado
Guanajuato,2013/08,2374,estado
Guanajuato,2013/09,2071,estado
Guanajuato,2013/10,2390,estado
Guanajuato,2013/11,2251,estado
Guanajuato,2013/12,2709,estado
Guanajuato,2014/01,1721,estado
Guanajuato,2014/02,2305,estado
Guanajuato,2014/03,2042,estado
Guanajuato,2014/04,1785,estado
Guanajuato,2014/05,2122,estado
Guanajuato,2014/06,2216,estado
Guanajuato,2014/07,1758,estado
Guanajuato,2014/08,1996,estado
Guanajuato,2014/09,2329,estado
Guanajuato,2014/10,2607,estado
Guanajuato,2014/11,2324,estado
Guanajuato,2014/12,3277,estado
Guanajuato,2015/01,1191,estado
Guanajuato,2015/02,2280,estado
Guanajuato,2015/03,2328,estado
Guanajuato,2015/04,2519,estado
Guanajuato,2015/05,2106,estado
Guanajuato,2015/06,2547,estado
Guanajuato,2015/07,2157,estado
Guanajuato,2015/08,2246,estado
Guanajuato,2015/09,2564,estado
Guanajuato,2015/10,3345,estado
Guanajuato,2015/11,2732,estado
Guanajuato,2015/12,2517,estado
Guanajuato,2016/01,1352,estado
Guanajuato,2016/02,2299,estado
Guanajuato,2016/03,1813,estado
Guanajuato,2016/04,1733,estado
Guanajuato,2016/05,1505,estado
Guanajuato,2016/06,2223,estado
Guanajuato,2016/07,1489,estado
Guanajuato,2016/08,1568,estado
Guanajuato,2016/09,1983,estado
Guanajuato,2016/10,1711,estado
Guanajuato,2016/11,1579,estado
Guanajuato,2016/12,2557,estado
Guanajuato,2017/01,899,estado
Guanajuato,2017/02,2253,estado
Guanajuato,2017/03,1996,estado
Guanajuato,2017/04,1373,estado
Guanajuato,2017/05,2173,estado
Guanajuato,2017/06,2444,estado
Guanajuato,2017/07,2140,estado
Guanajuato,2017/08,2145,estado
Guanajuato,2017/09,1924,estado
Guanajuato,2017/10,1997,estado
Guanajuato,2017/11,2305,estado
Guanajuato,2017/12,2724,estado
Guanajuato,2018/01,1108,estado
Guanajuato,2018/02,1775,estado
Guanajuato,2018/03,1635,estado
Guanajuato,2018/04,1858,estado
Guanajuato,2018/05,2211,estado
Guanajuato,2018/06,2124,estado
Guanajuato,2018/07,1943,estado
Guanajuato,2018/08,2048,estado
Guanajuato,2018/09,1924,estado
Guanajuato,2018/10,2379,estado
Guanajuato,2018/11,1864,estado
Guanajuato,2018/12,1602,estado
Guanajuato,2019/01,1121,estado
Guanajuato,2019/02,1585,estado
Guanajuato,2019/03,2073,estado
Guanajuato,2019/04,1826,estado
Guanajuato,2019/05,2204,estado
Guanajuato,2019/06,2202,estado
Guanajuato,2019/07,1817,estado
Guanajuato,2019/08,2165,estado
Guanajuato,2019/09,2020,estado
Guanajuato,2019/10,2278,estado
Guanajuato,2019/11,1987,estado
Guanajuato,2019/12,2446,estado
Guanajuato,2020/01,1173,estado
Guanajuato,2020/02,1413,estado
Guanajuato,2020/03,1748,estado
Guanajuato,2020/04,1239,estado
Guanajuato,2020/05,1719,estado
Guanajuato,2020/06,2468,estado
Guanajuato,2020/07,2458,estado
Guanajuato,2020/08,2207,estado
Guanajuato,2020/09,2288,estado
Guerrero,2012/01,186,estado
Guerrero,2012/02,335,estado
Guerrero,2012/03,426,estado
Guerrero,2012/04,259,estado
Guerrero,2012/05,321,estado
Guerrero,2012/06,359,estado
Guerrero,2012/07,340,estado
Guerrero,2012/08,392,estado
Guerrero,2012/09,414,estado
Guerrero,2012/10,487,estado
Guerrero,2012/11,464,estado
Guerrero,2012/12,454,estado
Guerrero,2013/01,357,estado
Guerrero,2013/02,511,estado
Guerrero,2013/03,491,estado
Guerrero,2013/04,621,estado
Guerrero,2013/05,508,estado
Guerrero,2013/06,410,estado
Guerrero,2013/07,653,estado
Guerrero,2013/08,545,estado
Guerrero,2013/09,497,estado
Guerrero,2013/10,551,estado
Guerrero,2013/11,461,estado
Guerrero,2013/12,435,estado
Guerrero,2014/01,405,estado
Guerrero,2014/02,522,estado
Guerrero,2014/03,622,estado
Guerrero,2014/04,573,estado
Guerrero,2014/05,470,estado
Guerrero,2014/06,485,estado
Guerrero,2014/07,375,estado
Guerrero,2014/08,374,estado
Guerrero,2014/09,555,estado
Guerrero,2014/10,594,estado
Guerrero,2014/11,448,estado
Guerrero,2014/12,542,estado
Guerrero,2015/01,309,estado
Guerrero,2015/02,440,estado
Guerrero,2015/03,584,estado
Guerrero,2015/04,556,estado
Guerrero,2015/05,403,estado
Guerrero,2015/06,613,estado
Guerrero,2015/07,509,estado
Guerrero,2015/08,548,estado
Guerrero,2015/09,585,estado
Guerrero,2015/10,578,estado
Guerrero,2015/11,459,estado
Guerrero,2015/12,460,estado
Guerrero,2016/01,338,estado
Guerrero,2016/02,479,estado
Guerrero,2016/03,286,estado
Guerrero,2016/04,158,estado
Guerrero,2016/05,181,estado
Guerrero,2016/06,236,estado
Guerrero,2016/07,184,estado
Guerrero,2016/08,257,estado
Guerrero,2016/09,255,estado
Guerrero,2016/10,297,estado
Guerrero,2016/11,287,estado
Guerrero,2016/12,318,estado
Guerrero,2017/01,106,estado
Guerrero,2017/02,241,estado
Guerrero,2017/03,271,estado
Guerrero,2017/04,255,estado
Guerrero,2017/05,334,estado
Guerrero,2017/06,361,estado
Guerrero,2017/07,334,estado
Guerrero,2017/08,299,estado
Guerrero,2017/09,318,estado
Guerrero,2017/10,432,estado
Guerrero,2017/11,322,estado
Guerrero,2017/12,459,estado
Guerrero,2018/01,170,estado
Guerrero,2018/02,284,estado
Guerrero,2018/03,310,estado
Guerrero,2018/04,276,estado
Guerrero,2018/05,393,estado
Guerrero,2018/06,299,estado
Guerrero,2018/07,349,estado
Guerrero,2018/08,382,estado
Guerrero,2018/09,328,estado
Guerrero,2018/10,368,estado
Guerrero,2018/11,320,estado
Guerrero,2018/12,333,estado
Guerrero,2019/01,229,estado
Guerrero,2019/02,352,estado
Guerrero,2019/03,377,estado
Guerrero,2019/04,284,estado
Guerrero,2019/05,325,estado
Guerrero,2019/06,325,estado
Guerrero,2019/07,422,estado
Guerrero,2019/08,294,estado
Guerrero,2019/09,313,estado
Guerrero,2019/10,331,estado
Guerrero,2019/11,295,estado
Guerrero,2019/12,353,estado
Guerrero,2020/01,174,estado
Guerrero,2020/02,205,estado
Guerrero,2020/03,253,estado
Guerrero,2020/04,225,estado
Guerrero,2020/05,129,estado
Guerrero,2020/06,192,estado
Guerrero,2020/07,216,estado
Guerrero,2020/08,247,estado
Guerrero,2020/09,274,estado
Hasta_01_UMA,2012/01,242,Salario_UMA
Hasta_01_UMA,2012/02,918,Salario_UMA
Hasta_01_UMA,2012/03,1392,Salario_UMA
Hasta_01_UMA,2012/04,908,Salario_UMA
Hasta_01_UMA,2012/05,1230,Salario_UMA
Hasta_01_UMA,2012/06,1624,Salario_UMA
Hasta_01_UMA,2012/07,1142,Salario_UMA
Hasta_01_UMA,2012/08,1094,Salario_UMA
Hasta_01_UMA,2012/09,1243,Salario_UMA
Hasta_01_UMA,2012/10,1364,Salario_UMA
Hasta_01_UMA,2012/11,983,Salario_UMA
Hasta_01_UMA,2012/12,905,Salario_UMA
Hasta_01_UMA,2013/01,1487,Salario_UMA
Hasta_01_UMA,2013/02,1012,Salario_UMA
Hasta_01_UMA,2013/03,1207,Salario_UMA
Hasta_01_UMA,2013/04,1769,Salario_UMA
Hasta_01_UMA,2013/05,1591,Salario_UMA
Hasta_01_UMA,2013/06,1586,Salario_UMA
Hasta_01_UMA,2013/07,2054,Salario_UMA
Hasta_01_UMA,2013/08,1952,Salario_UMA
Hasta_01_UMA,2013/09,1672,Salario_UMA
Hasta_01_UMA,2013/10,1933,Salario_UMA
Hasta_01_UMA,2013/11,1714,Salario_UMA
Hasta_01_UMA,2013/12,2470,Salario_UMA
Hasta_01_UMA,2014/01,907,Salario_UMA
Hasta_01_UMA,2014/02,988,Salario_UMA
Hasta_01_UMA,2014/03,1067,Salario_UMA
Hasta_01_UMA,2014/04,1004,Salario_UMA
Hasta_01_UMA,2014/05,1178,Salario_UMA
Hasta_01_UMA,2014/06,1716,Salario_UMA
Hasta_01_UMA,2014/07,1313,Salario_UMA
Hasta_01_UMA,2014/08,1063,Salario_UMA
Hasta_01_UMA,2014/09,1277,Salario_UMA
Hasta_01_UMA,2014/10,1499,Salario_UMA
Hasta_01_UMA,2014/11,1354,Salario_UMA
Hasta_01_UMA,2014/12,654,Salario_UMA
Hasta_01_UMA,2015/01,283,Salario_UMA
Hasta_01_UMA,2015/02,483,Salario_UMA
Hasta_01_UMA,2015/03,612,Salario_UMA
Hasta_01_UMA,2015/04,538,Salario_UMA
Hasta_01_UMA,2015/05,472,Salario_UMA
Hasta_01_UMA,2015/06,563,Salario_UMA
Hasta_01_UMA,2015/07,392,Salario_UMA
Hasta_01_UMA,2015/08,373,Salario_UMA
Hasta_01_UMA,2015/09,414,Salario_UMA
Hasta_01_UMA,2015/10,508,Salario_UMA
Hasta_01_UMA,2015/11,399,Salario_UMA
Hasta_01_UMA,2015/12,473,Salario_UMA
Hasta_01_UMA,2016/01,118,Salario_UMA
Hasta_01_UMA,2016/02,144,Salario_UMA
Hasta_01_UMA,2016/03,70,Salario_UMA
Hasta_01_UMA,2016/04,43,Salario_UMA
Hasta_01_UMA,2016/05,34,Salario_UMA
Hasta_01_UMA,2016/06,67,Salario_UMA
Hasta_01_UMA,2016/07,34,Salario_UMA
Hasta_01_UMA,2016/08,47,Salario_UMA
Hasta_01_UMA,2016/09,45,Salario_UMA
Hasta_01_UMA,2016/10,44,Salario_UMA
Hasta_01_UMA,2016/11,43,Salario_UMA
Hasta_01_UMA,2016/12,51,Salario_UMA
Hasta_01_UMA,2017/01,30,Salario_UMA
Hasta_01_UMA,2017/02,67,Salario_UMA
Hasta_01_UMA,2017/03,60,Salario_UMA
Hasta_01_UMA,2017/04,61,Salario_UMA
Hasta_01_UMA,2017/05,73,Salario_UMA
Hasta_01_UMA,2017/06,76,Salario_UMA
Hasta_01_UMA,2017/07,76,Salario_UMA
Hasta_01_UMA,2017/08,54,Salario_UMA
Hasta_01_UMA,2017/09,41,Salario_UMA
Hasta_01_UMA,2017/10,57,Salario_UMA
Hasta_01_UMA,2017/11,52,Salario_UMA
Hasta_01_UMA,2017/12,78,Salario_UMA
Hasta_01_UMA,2018/01,26,Salario_UMA
Hasta_01_UMA,2018/02,44,Salario_UMA
Hasta_01_UMA,2018/03,34,Salario_UMA
Hasta_01_UMA,2018/04,40,Salario_UMA
Hasta_01_UMA,2018/05,36,Salario_UMA
Hasta_01_UMA,2018/06,46,Salario_UMA
Hasta_01_UMA,2018/07,60,Salario_UMA
Hasta_01_UMA,2018/08,48,Salario_UMA
Hasta_01_UMA,2018/09,30,Salario_UMA
Hasta_01_UMA,2018/10,27,Salario_UMA
Hasta_01_UMA,2018/11,21,Salario_UMA
Hasta_01_UMA,2018/12,26,Salario_UMA
Hasta_01_UMA,2019/01,33,Salario_UMA
Hasta_01_UMA,2019/02,39,Salario_UMA
Hasta_01_UMA,2019/03,20,Salario_UMA
Hasta_01_UMA,2019/04,19,Salario_UMA
Hasta_01_UMA,2019/05,28,Salario_UMA
Hasta_01_UMA,2019/06,33,Salario_UMA
Hasta_01_UMA,2019/07,43,Salario_UMA
Hasta_01_UMA,2019/08,24,Salario_UMA
Hasta_01_UMA,2019/09,9,Salario_UMA
Hasta_01_UMA,2019/10,8,Salario_UMA
Hasta_01_UMA,2019/11,19,Salario_UMA
Hasta_01_UMA,2019/12,16,Salario_UMA
Hasta_01_UMA,2020/01,8,Salario_UMA
Hasta_01_UMA,2020/02,11,Salario_UMA
Hasta_01_UMA,2020/03,10,Salario_UMA
Hasta_01_UMA,2020/04,10,Salario_UMA
Hasta_01_UMA,2020/05,22,Salario_UMA
Hasta_01_UMA,2020/06,25,Salario_UMA
Hasta_01_UMA,2020/07,86,Salario_UMA
Hasta_01_UMA,2020/08,129,Salario_UMA
Hasta_01_UMA,2020/09,71,Salario_UMA
Hasta_20_anios,2012/01,131,edad
Hasta_20_anios,2012/02,367,edad
Hasta_20_anios,2012/03,437,edad
Hasta_20_anios,2012/04,287,edad
Hasta_20_anios,2012/05,337,edad
Hasta_20_anios,2012/06,437,edad
Hasta_20_anios,2012/07,371,edad
Hasta_20_anios,2012/08,346,edad
Hasta_20_anios,2012/09,330,edad
Hasta_20_anios,2012/10,347,edad
Hasta_20_anios,2012/11,271,edad
Hasta_20_anios,2012/12,322,edad
Hasta_20_anios,2013/01,346,edad
Hasta_20_anios,2013/02,314,edad
Hasta_20_anios,2013/03,331,edad
Hasta_20_anios,2013/04,500,edad
Hasta_20_anios,2013/05,382,edad
Hasta_20_anios,2013/06,390,edad
Hasta_20_anios,2013/07,497,edad
Hasta_20_anios,2013/08,514,edad
Hasta_20_anios,2013/09,449,edad
Hasta_20_anios,2013/10,407,edad
Hasta_20_anios,2013/11,372,edad
Hasta_20_anios,2013/12,540,edad
Hasta_20_anios,2014/01,212,edad
Hasta_20_anios,2014/02,376,edad
Hasta_20_anios,2014/03,402,edad
Hasta_20_anios,2014/04,369,edad
Hasta_20_anios,2014/05,372,edad
Hasta_20_anios,2014/06,506,edad
Hasta_20_anios,2014/07,417,edad
Hasta_20_anios,2014/08,397,edad
Hasta_20_anios,2014/09,469,edad
Hasta_20_anios,2014/10,520,edad
Hasta_20_anios,2014/11,470,edad
Hasta_20_anios,2014/12,595,edad
Hasta_20_anios,2015/01,266,edad
Hasta_20_anios,2015/02,628,edad
Hasta_20_anios,2015/03,561,edad
Hasta_20_anios,2015/04,623,edad
Hasta_20_anios,2015/05,596,edad
Hasta_20_anios,2015/06,540,edad
Hasta_20_anios,2015/07,523,edad
Hasta_20_anios,2015/08,557,edad
Hasta_20_anios,2015/09,592,edad
Hasta_20_anios,2015/10,627,edad
Hasta_20_anios,2015/11,568,edad
Hasta_20_anios,2015/12,561,edad
Hasta_20_anios,2016/01,331,edad
Hasta_20_anios,2016/02,628,edad
Hasta_20_anios,2016/03,436,edad
Hasta_20_anios,2016/04,335,edad
Hasta_20_anios,2016/05,362,edad
Hasta_20_anios,2016/06,414,edad
Hasta_20_anios,2016/07,272,edad
Hasta_20_anios,2016/08,295,edad
Hasta_20_anios,2016/09,256,edad
Hasta_20_anios,2016/10,261,edad
Hasta_20_anios,2016/11,290,edad
Hasta_20_anios,2016/12,249,edad
Hasta_20_anios,2017/01,128,edad
Hasta_20_anios,2017/02,287,edad
Hasta_20_anios,2017/03,264,edad
Hasta_20_anios,2017/04,258,edad
Hasta_20_anios,2017/05,374,edad
Hasta_20_anios,2017/06,398,edad
Hasta_20_anios,2017/07,352,edad
Hasta_20_anios,2017/08,394,edad
Hasta_20_anios,2017/09,346,edad
Hasta_20_anios,2017/10,351,edad
Hasta_20_anios,2017/11,387,edad
Hasta_20_anios,2017/12,396,edad
Hasta_20_anios,2018/01,166,edad
Hasta_20_anios,2018/02,330,edad
Hasta_20_anios,2018/03,302,edad
Hasta_20_anios,2018/04,370,edad
Hasta_20_anios,2018/05,449,edad
Hasta_20_anios,2018/06,395,edad
Hasta_20_anios,2018/07,423,edad
Hasta_20_anios,2018/08,400,edad
Hasta_20_anios,2018/09,352,edad
Hasta_20_anios,2018/10,387,edad
Hasta_20_anios,2018/11,317,edad
Hasta_20_anios,2018/12,262,edad
Hasta_20_anios,2019/01,208,edad
Hasta_20_anios,2019/02,276,edad
Hasta_20_anios,2019/03,340,edad
Hasta_20_anios,2019/04,274,edad
Hasta_20_anios,2019/05,358,edad
Hasta_20_anios,2019/06,330,edad
Hasta_20_anios,2019/07,375,edad
Hasta_20_anios,2019/08,326,edad
Hasta_20_anios,2019/09,277,edad
Hasta_20_anios,2019/10,313,edad
Hasta_20_anios,2019/11,249,edad
Hasta_20_anios,2019/12,261,edad
Hasta_20_anios,2020/01,155,edad
Hasta_20_anios,2020/02,243,edad
Hasta_20_anios,2020/03,310,edad
Hasta_20_anios,2020/04,234,edad
Hasta_20_anios,2020/05,308,edad
Hasta_20_anios,2020/06,338,edad
Hasta_20_anios,2020/07,338,edad
Hasta_20_anios,2020/08,281,edad
Hasta_20_anios,2020/09,266,edad
Hidalgo,2012/01,495,estado
Hidalgo,2012/02,948,estado
Hidalgo,2012/03,915,estado
Hidalgo,2012/04,618,estado
Hidalgo,2012/05,934,estado
Hidalgo,2012/06,1153,estado
Hidalgo,2012/07,731,estado
Hidalgo,2012/08,972,estado
Hidalgo,2012/09,773,estado
Hidalgo,2012/10,1011,estado
Hidalgo,2012/11,833,estado
Hidalgo,2012/12,885,estado
Hidalgo,2013/01,1201,estado
Hidalgo,2013/02,629,estado
Hidalgo,2013/03,766,estado
Hidalgo,2013/04,1007,estado
Hidalgo,2013/05,1008,estado
Hidalgo,2013/06,972,estado
Hidalgo,2013/07,1142,estado
Hidalgo,2013/08,1224,estado
Hidalgo,2013/09,1141,estado
Hidalgo,2013/10,948,estado
Hidalgo,2013/11,889,estado
Hidalgo,2013/12,1964,estado
Hidalgo,2014/01,467,estado
Hidalgo,2014/02,826,estado
Hidalgo,2014/03,757,estado
Hidalgo,2014/04,744,estado
Hidalgo,2014/05,684,estado
Hidalgo,2014/06,1225,estado
Hidalgo,2014/07,735,estado
Hidalgo,2014/08,1024,estado
Hidalgo,2014/09,1216,estado
Hidalgo,2014/10,1214,estado
Hidalgo,2014/11,1394,estado
Hidalgo,2014/12,2061,estado
Hidalgo,2015/01,330,estado
Hidalgo,2015/02,1114,estado
Hidalgo,2015/03,1288,estado
Hidalgo,2015/04,1179,estado
Hidalgo,2015/05,1049,estado
Hidalgo,2015/06,1188,estado
Hidalgo,2015/07,917,estado
Hidalgo,2015/08,866,estado
Hidalgo,2015/09,1215,estado
Hidalgo,2015/10,1732,estado
Hidalgo,2015/11,1385,estado
Hidalgo,2015/12,2002,estado
Hidalgo,2016/01,419,estado
Hidalgo,2016/02,1193,estado
Hidalgo,2016/03,1053,estado
Hidalgo,2016/04,952,estado
Hidalgo,2016/05,902,estado
Hidalgo,2016/06,971,estado
Hidalgo,2016/07,835,estado
Hidalgo,2016/08,997,estado
Hidalgo,2016/09,993,estado
Hidalgo,2016/10,1078,estado
Hidalgo,2016/11,1233,estado
Hidalgo,2016/12,872,estado
Hidalgo,2017/01,298,estado
Hidalgo,2017/02,710,estado
Hidalgo,2017/03,752,estado
Hidalgo,2017/04,868,estado
Hidalgo,2017/05,912,estado
Hidalgo,2017/06,1500,estado
Hidalgo,2017/07,1315,estado
Hidalgo,2017/08,1224,estado
Hidalgo,2017/09,956,estado
Hidalgo,2017/10,1324,estado
Hidalgo,2017/11,1014,estado
Hidalgo,2017/12,1605,estado
Hidalgo,2018/01,401,estado
Hidalgo,2018/02,897,estado
Hidalgo,2018/03,874,estado
Hidalgo,2018/04,775,estado
Hidalgo,2018/05,1079,estado
Hidalgo,2018/06,1121,estado
Hidalgo,2018/07,1224,estado
Hidalgo,2018/08,843,estado
Hidalgo,2018/09,911,estado
Hidalgo,2018/10,1079,estado
Hidalgo,2018/11,853,estado
Hidalgo,2018/12,761,estado
Hidalgo,2019/01,607,estado
Hidalgo,2019/02,618,estado
Hidalgo,2019/03,657,estado
Hidalgo,2019/04,707,estado
Hidalgo,2019/05,857,estado
Hidalgo,2019/06,848,estado
Hidalgo,2019/07,882,estado
Hidalgo,2019/08,770,estado
Hidalgo,2019/09,655,estado
Hidalgo,2019/10,811,estado
Hidalgo,2019/11,751,estado
Hidalgo,2019/12,1033,estado
Hidalgo,2020/01,376,estado
Hidalgo,2020/02,541,estado
Hidalgo,2020/03,719,estado
Hidalgo,2020/04,453,estado
Hidalgo,2020/05,666,estado
Hidalgo,2020/06,865,estado
Hidalgo,2020/07,826,estado
Hidalgo,2020/08,741,estado
Hidalgo,2020/09,723,estado
Infonavit_Total,2012/01,4485,Tipo_Credito
Infonavit_Total,2012/02,5064,Tipo_Credito
Infonavit_Total,2012/03,5716,Tipo_Credito
Infonavit_Total,2012/04,4364,Tipo_Credito
Infonavit_Total,2012/05,5910,Tipo_Credito
Infonavit_Total,2012/06,6612,Tipo_Credito
Infonavit_Total,2012/07,6067,Tipo_Credito
Infonavit_Total,2012/08,6194,Tipo_Credito
Infonavit_Total,2012/09,5359,Tipo_Credito
Infonavit_Total,2012/10,5853,Tipo_Credito
Infonavit_Total,2012/11,5262,Tipo_Credito
Infonavit_Total,2012/12,6551,Tipo_Credito
Infonavit_Total,2013/01,3081,Tipo_Credito
Infonavit_Total,2013/02,3012,Tipo_Credito
Infonavit_Total,2013/03,2983,Tipo_Credito
Infonavit_Total,2013/04,3574,Tipo_Credito
Infonavit_Total,2013/05,3696,Tipo_Credito
Infonavit_Total,2013/06,3353,Tipo_Credito
Infonavit_Total,2013/07,3457,Tipo_Credito
Infonavit_Total,2013/08,2980,Tipo_Credito
Infonavit_Total,2013/09,2651,Tipo_Credito
Infonavit_Total,2013/10,2930,Tipo_Credito
Infonavit_Total,2013/11,2578,Tipo_Credito
Infonavit_Total,2013/12,3591,Tipo_Credito
Infonavit_Total,2014/01,1885,Tipo_Credito
Infonavit_Total,2014/02,2034,Tipo_Credito
Infonavit_Total,2014/03,2327,Tipo_Credito
Infonavit_Total,2014/04,2180,Tipo_Credito
Infonavit_Total,2014/05,2026,Tipo_Credito
Infonavit_Total,2014/06,2518,Tipo_Credito
Infonavit_Total,2014/07,2584,Tipo_Credito
Infonavit_Total,2014/08,2088,Tipo_Credito
Infonavit_Total,2014/09,1616,Tipo_Credito
Infonavit_Total,2014/10,1544,Tipo_Credito
Infonavit_Total,2014/11,1195,Tipo_Credito
Infonavit_Total,2014/12,1798,Tipo_Credito
Infonavit_Total,2015/01,890,Tipo_Credito
Infonavit_Total,2015/02,878,Tipo_Credito
Infonavit_Total,2015/03,922,Tipo_Credito
Infonavit_Total,2015/04,801,Tipo_Credito
Infonavit_Total,2015/05,894,Tipo_Credito
Infonavit_Total,2015/06,1106,Tipo_Credito
Infonavit_Total,2015/07,932,Tipo_Credito
Infonavit_Total,2015/08,896,Tipo_Credito
Infonavit_Total,2015/09,871,Tipo_Credito
Infonavit_Total,2015/10,1018,Tipo_Credito
Infonavit_Total,2015/11,848,Tipo_Credito
Infonavit_Total,2015/12,1192,Tipo_Credito
Infonavit_Total,2016/01,516,Tipo_Credito
Infonavit_Total,2016/02,582,Tipo_Credito
Infonavit_Total,2016/03,684,Tipo_Credito
Infonavit_Total,2016/04,831,Tipo_Credito
Infonavit_Total,2016/05,863,Tipo_Credito
Infonavit_Total,2016/06,1044,Tipo_Credito
Infonavit_Total,2016/07,737,Tipo_Credito
Infonavit_Total,2016/08,914,Tipo_Credito
Infonavit_Total,2016/09,844,Tipo_Credito
Infonavit_Total,2016/10,949,Tipo_Credito
Infonavit_Total,2016/11,872,Tipo_Credito
Infonavit_Total,2016/12,1195,Tipo_Credito
Infonavit_Total,2017/01,551,Tipo_Credito
Infonavit_Total,2017/02,626,Tipo_Credito
Infonavit_Total,2017/03,806,Tipo_Credito
Infonavit_Total,2017/04,582,Tipo_Credito
Infonavit_Total,2017/05,671,Tipo_Credito
Infonavit_Total,2017/06,698,Tipo_Credito
Infonavit_Total,2017/07,632,Tipo_Credito
Infonavit_Total,2017/08,650,Tipo_Credito
Infonavit_Total,2017/09,620,Tipo_Credito
Infonavit_Total,2017/10,695,Tipo_Credito
Infonavit_Total,2017/11,648,Tipo_Credito
Infonavit_Total,2017/12,843,Tipo_Credito
Infonavit_Total,2018/01,411,Tipo_Credito
Infonavit_Total,2018/02,490,Tipo_Credito
Infonavit_Total,2018/03,527,Tipo_Credito
Infonavit_Total,2018/04,588,Tipo_Credito
Infonavit_Total,2018/05,622,Tipo_Credito
Infonavit_Total,2018/06,665,Tipo_Credito
Infonavit_Total,2018/07,583,Tipo_Credito
Infonavit_Total,2018/08,575,Tipo_Credito
Infonavit_Total,2018/09,519,Tipo_Credito
Infonavit_Total,2018/10,650,Tipo_Credito
Infonavit_Total,2018/11,565,Tipo_Credito
Infonavit_Total,2018/12,952,Tipo_Credito
Infonavit_Total,2019/01,625,Tipo_Credito
Infonavit_Total,2019/02,878,Tipo_Credito
Infonavit_Total,2019/03,1057,Tipo_Credito
Infonavit_Total,2019/04,1154,Tipo_Credito
Infonavit_Total,2019/05,1329,Tipo_Credito
Infonavit_Total,2019/06,1413,Tipo_Credito
Infonavit_Total,2019/07,1435,Tipo_Credito
Infonavit_Total,2019/08,1355,Tipo_Credito
Infonavit_Total,2019/09,1370,Tipo_Credito
Infonavit_Total,2019/10,1565,Tipo_Credito
Infonavit_Total,2019/11,1321,Tipo_Credito
Infonavit_Total,2019/12,1776,Tipo_Credito
Infonavit_Total,2020/01,666,Tipo_Credito
Infonavit_Total,2020/02,1080,Tipo_Credito
Infonavit_Total,2020/03,1452,Tipo_Credito
Infonavit_Total,2020/04,877,Tipo_Credito
Infonavit_Total,2020/05,941,Tipo_Credito
Infonavit_Total,2020/06,1179,Tipo_Credito
Infonavit_Total,2020/07,1109,Tipo_Credito
Infonavit_Total,2020/08,1211,Tipo_Credito
Infonavit_Total,2020/09,1112,Tipo_Credito
Infonavit_tu_propia_obra,2012/01,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/02,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/03,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/04,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/05,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/06,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/07,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/08,0,Tipo_Credito
