tipo,Nombre_de_la_Serie,valor,categoria,anio,tipo2
Durango,2018/09,10060827,estado,2018,centro norte
Durango,2018/10,9931760,estado,2018,centro norte
Durango,2018/11,2762277,estado,2018,centro norte
Durango,2018/12,0,estado,2018,centro norte
Durango,2019/01,0,estado,2019,centro norte
Durango,2019/02,0,estado,2019,centro norte
Durango,2019/03,0,estado,2019,centro norte
Durango,2019/04,0,estado,2019,centro norte
Durango,2019/05,5848369,estado,2019,centro norte
Durango,2019/06,4452430,estado,2019,centro norte
Durango,2019/07,1306591,estado,2019,centro norte
Durango,2019/08,592637,estado,2019,centro norte
Durango,2019/09,0,estado,2019,centro norte
Durango,2019/10,0,estado,2019,centro norte
Durango,2019/11,0,estado,2019,centro norte
Durango,2019/12,0,estado,2019,centro norte
Durango,2020/01,0,estado,2020,centro norte
Durango,2020/02,0,estado,2020,centro norte
Durango,2020/03,0,estado,2020,centro norte
Durango,2020/04,0,estado,2020,centro norte
Durango,2020/05,0,estado,2020,centro norte
Durango,2020/06,0,estado,2020,centro norte
Durango,2020/07,0,estado,2020,centro norte
Durango,2020/08,0,estado,2020,centro norte
Durango,2020/09,0,estado,2020,centro norte
Guanajuato,2012/01,0,estado,2012,centro
Guanajuato,2012/02,39237478,estado,2012,centro
Guanajuato,2012/03,48459332,estado,2012,centro
Guanajuato,2012/04,20555080,estado,2012,centro
Guanajuato,2012/05,40061127,estado,2012,centro
Guanajuato,2012/06,22842008,estado,2012,centro
Guanajuato,2012/07,15966207,estado,2012,centro
Guanajuato,2012/08,23184078,estado,2012,centro
Guanajuato,2012/09,13643049,estado,2012,centro
Guanajuato,2012/10,6335538,estado,2012,centro
Guanajuato,2012/11,1044174,estado,2012,centro
Guanajuato,2012/12,0,estado,2012,centro
Guanajuato,2013/01,28881350,estado,2013,centro
Guanajuato,2013/02,6595797,estado,2013,centro
Guanajuato,2013/03,27693077,estado,2013,centro
Guanajuato,2013/04,42444360,estado,2013,centro
Guanajuato,2013/05,51593126,estado,2013,centro
Guanajuato,2013/06,33248445,estado,2013,centro
Guanajuato,2013/07,42689471,estado,2013,centro
Guanajuato,2013/08,41585949,estado,2013,centro
Guanajuato,2013/09,27213287,estado,2013,centro
Guanajuato,2013/10,31815434,estado,2013,centro
Guanajuato,2013/11,43354310,estado,2013,centro
Guanajuato,2013/12,56437306,estado,2013,centro
Guanajuato,2014/01,26630052,estado,2014,centro
Guanajuato,2014/02,47864447,estado,2014,centro
Guanajuato,2014/03,33010587,estado,2014,centro
Guanajuato,2014/04,26053741,estado,2014,centro
Guanajuato,2014/05,32702422,estado,2014,centro
Guanajuato,2014/06,37062550,estado,2014,centro
Guanajuato,2014/07,30080743,estado,2014,centro
Guanajuato,2014/08,53634247,estado,2014,centro
Guanajuato,2014/09,64176928,estado,2014,centro
Guanajuato,2014/10,69319738,estado,2014,centro
Guanajuato,2014/11,52122446,estado,2014,centro
Guanajuato,2014/12,93908316,estado,2014,centro
Guanajuato,2015/01,12779472,estado,2015,centro
Guanajuato,2015/02,63055939,estado,2015,centro
Guanajuato,2015/03,61203201,estado,2015,centro
Guanajuato,2015/04,63035529,estado,2015,centro
Guanajuato,2015/05,37384740,estado,2015,centro
Guanajuato,2015/06,37201601,estado,2015,centro
Guanajuato,2015/07,19988662,estado,2015,centro
Guanajuato,2015/08,28489278,estado,2015,centro
Guanajuato,2015/09,40665510,estado,2015,centro
Guanajuato,2015/10,72541638,estado,2015,centro
Guanajuato,2015/11,38855239,estado,2015,centro
Guanajuato,2015/12,29077569,estado,2015,centro
Guanajuato,2016/01,8712907,estado,2016,centro
Guanajuato,2016/02,36543344,estado,2016,centro
Guanajuato,2016/03,55411414,estado,2016,centro
Guanajuato,2016/04,50235700,estado,2016,centro
Guanajuato,2016/05,33755348,estado,2016,centro
Guanajuato,2016/06,67039298,estado,2016,centro
Guanajuato,2016/07,37191255,estado,2016,centro
Guanajuato,2016/08,27736060,estado,2016,centro
Guanajuato,2016/09,31649884,estado,2016,centro
Guanajuato,2016/10,26413352,estado,2016,centro
Guanajuato,2016/11,19095537,estado,2016,centro
Guanajuato,2016/12,39935142,estado,2016,centro
Guanajuato,2017/01,0,estado,2017,centro
Guanajuato,2017/02,64690961,estado,2017,centro
Guanajuato,2017/03,12854018,estado,2017,centro
Guanajuato,2017/04,14010997,estado,2017,centro
Guanajuato,2017/05,24059464,estado,2017,centro
Guanajuato,2017/06,30388394,estado,2017,centro
Guanajuato,2017/07,27281786,estado,2017,centro
Guanajuato,2017/08,17959097,estado,2017,centro
Guanajuato,2017/09,13334602,estado,2017,centro
Guanajuato,2017/10,14691185,estado,2017,centro
Guanajuato,2017/11,23002356,estado,2017,centro
Guanajuato,2017/12,23953506,estado,2017,centro
Guanajuato,2018/01,2639961,estado,2018,centro
Guanajuato,2018/02,11196312,estado,2018,centro
Guanajuato,2018/03,13558361,estado,2018,centro
Guanajuato,2018/04,14918782,estado,2018,centro
Guanajuato,2018/05,10582380,estado,2018,centro
Guanajuato,2018/06,21488898,estado,2018,centro
Guanajuato,2018/07,17367926,estado,2018,centro
Guanajuato,2018/08,16982802,estado,2018,centro
Guanajuato,2018/09,9207292,estado,2018,centro
Guanajuato,2018/10,17627415,estado,2018,centro
Guanajuato,2018/11,7957237,estado,2018,centro
Guanajuato,2018/12,0,estado,2018,centro
Guanajuato,2019/01,0,estado,2019,centro
Guanajuato,2019/02,0,estado,2019,centro
Guanajuato,2019/03,0,estado,2019,centro
Guanajuato,2019/04,71014,estado,2019,centro
Guanajuato,2019/05,3695706,estado,2019,centro
Guanajuato,2019/06,6826587,estado,2019,centro
Guanajuato,2019/07,4143064,estado,2019,centro
Guanajuato,2019/08,202835,estado,2019,centro
Guanajuato,2019/09,0,estado,2019,centro
Guanajuato,2019/10,0,estado,2019,centro
Guanajuato,2019/11,0,estado,2019,centro
Guanajuato,2019/12,0,estado,2019,centro
Guanajuato,2020/01,0,estado,2020,centro
Guanajuato,2020/02,0,estado,2020,centro
Guanajuato,2020/03,0,estado,2020,centro
Guanajuato,2020/04,0,estado,2020,centro
Guanajuato,2020/05,0,estado,2020,centro
Guanajuato,2020/06,0,estado,2020,centro
Guanajuato,2020/07,0,estado,2020,centro
Guanajuato,2020/08,0,estado,2020,centro
Guanajuato,2020/09,0,estado,2020,centro
Guerrero,2012/01,0,estado,2012,sur
Guerrero,2012/02,2557489,estado,2012,sur
Guerrero,2012/03,3231438,estado,2012,sur
Guerrero,2012/04,903320,estado,2012,sur
Guerrero,2012/05,1967146,estado,2012,sur
Guerrero,2012/06,2893306,estado,2012,sur
Guerrero,2012/07,3563918,estado,2012,sur
Guerrero,2012/08,3332730,estado,2012,sur
Guerrero,2012/09,3757147,estado,2012,sur
Guerrero,2012/10,2641439,estado,2012,sur
Guerrero,2012/11,462833,estado,2012,sur
Guerrero,2012/12,0,estado,2012,sur
Guerrero,2013/01,64967,estado,2013,sur
Guerrero,2013/02,0,estado,2013,sur
Guerrero,2013/03,1934352,estado,2013,sur
Guerrero,2013/04,947805,estado,2013,sur
Guerrero,2013/05,1235129,estado,2013,sur
Guerrero,2013/06,1062368,estado,2013,sur
Guerrero,2013/07,2235710,estado,2013,sur
Guerrero,2013/08,1782902,estado,2013,sur
Guerrero,2013/09,1017101,estado,2013,sur
Guerrero,2013/10,442958,estado,2013,sur
Guerrero,2013/11,1116572,estado,2013,sur
Guerrero,2013/12,2412268,estado,2013,sur
Guerrero,2014/01,853401,estado,2014,sur
Guerrero,2014/02,1367360,estado,2014,sur
Guerrero,2014/03,1729582,estado,2014,sur
Guerrero,2014/04,1022589,estado,2014,sur
Guerrero,2014/05,2541311,estado,2014,sur
Guerrero,2014/06,3792674,estado,2014,sur
Guerrero,2014/07,2977331,estado,2014,sur
Guerrero,2014/08,6306022,estado,2014,sur
Guerrero,2014/09,4571001,estado,2014,sur
Guerrero,2014/10,5431585,estado,2014,sur
Guerrero,2014/11,4378683,estado,2014,sur
Guerrero,2014/12,6251717,estado,2014,sur
Guerrero,2015/01,419700,estado,2015,sur
Guerrero,2015/02,1555859,estado,2015,sur
Guerrero,2015/03,6678477,estado,2015,sur
Guerrero,2015/04,5948565,estado,2015,sur
Guerrero,2015/05,1992767,estado,2015,sur
Guerrero,2015/06,4548545,estado,2015,sur
Guerrero,2015/07,1463505,estado,2015,sur
Guerrero,2015/08,2248851,estado,2015,sur
Guerrero,2015/09,2243537,estado,2015,sur
Guerrero,2015/10,4268287,estado,2015,sur
Guerrero,2015/11,1654183,estado,2015,sur
Guerrero,2015/12,1905186,estado,2015,sur
Guerrero,2016/01,1321398,estado,2016,sur
Guerrero,2016/02,5076083,estado,2016,sur
Guerrero,2016/03,3908292,estado,2016,sur
Guerrero,2016/04,2849851,estado,2016,sur
Guerrero,2016/05,2719801,estado,2016,sur
Guerrero,2016/06,4406018,estado,2016,sur
Guerrero,2016/07,3156416,estado,2016,sur
Guerrero,2016/08,4835921,estado,2016,sur
Guerrero,2016/09,2842365,estado,2016,sur
Guerrero,2016/10,4157462,estado,2016,sur
Guerrero,2016/11,6062077,estado,2016,sur
Guerrero,2016/12,1813644,estado,2016,sur
Guerrero,2017/01,0,estado,2017,sur
Guerrero,2017/02,1427838,estado,2017,sur
Guerrero,2017/03,1133183,estado,2017,sur
Guerrero,2017/04,1157956,estado,2017,sur
Guerrero,2017/05,1186251,estado,2017,sur
Guerrero,2017/06,1931660,estado,2017,sur
Guerrero,2017/07,1431499,estado,2017,sur
Guerrero,2017/08,2484998,estado,2017,sur
Guerrero,2017/09,794293,estado,2017,sur
Guerrero,2017/10,1746927,estado,2017,sur
Guerrero,2017/11,1585097,estado,2017,sur
Guerrero,2017/12,1015788,estado,2017,sur
Guerrero,2018/01,0,estado,2018,sur
Guerrero,2018/02,796212,estado,2018,sur
Guerrero,2018/03,1317646,estado,2018,sur
Guerrero,2018/04,1194337,estado,2018,sur
Guerrero,2018/05,2479969,estado,2018,sur
Guerrero,2018/06,1434064,estado,2018,sur
Guerrero,2018/07,718133,estado,2018,sur
Guerrero,2018/08,3388208,estado,2018,sur
Guerrero,2018/09,1396563,estado,2018,sur
Guerrero,2018/10,2437247,estado,2018,sur
Guerrero,2018/11,1049170,estado,2018,sur
Guerrero,2018/12,0,estado,2018,sur
Guerrero,2019/01,0,estado,2019,sur
Guerrero,2019/02,0,estado,2019,sur
Guerrero,2019/03,0,estado,2019,sur
Guerrero,2019/04,0,estado,2019,sur
Guerrero,2019/05,0,estado,2019,sur
Guerrero,2019/06,670377,estado,2019,sur
Guerrero,2019/07,126413,estado,2019,sur
Guerrero,2019/08,0,estado,2019,sur
Guerrero,2019/09,0,estado,2019,sur
Guerrero,2019/10,0,estado,2019,sur
Guerrero,2019/11,0,estado,2019,sur
Guerrero,2019/12,0,estado,2019,sur
Guerrero,2020/01,0,estado,2020,sur
Guerrero,2020/02,0,estado,2020,sur
Guerrero,2020/03,0,estado,2020,sur
Guerrero,2020/04,0,estado,2020,sur
Guerrero,2020/05,0,estado,2020,sur
Guerrero,2020/06,0,estado,2020,sur
Guerrero,2020/07,0,estado,2020,sur
Guerrero,2020/08,0,estado,2020,sur
Guerrero,2020/09,0,estado,2020,sur
Hasta_01_UMA,2012/01,1296602,Salario_UMA,2012,Hasta_02_UMA
Hasta_01_UMA,2012/02,40863888,Salario_UMA,2012,Hasta_02_UMA
Hasta_01_UMA,2012/03,63903901,Salario_UMA,2012,Hasta_02_UMA
Hasta_01_UMA,2012/04,33078390,Salario_UMA,2012,Hasta_02_UMA
Hasta_01_UMA,2012/05,39567124,Salario_UMA,2012,Hasta_02_UMA
Hasta_01_UMA,2012/06,51804235,Salario_UMA,2012,Hasta_02_UMA
Hasta_01_UMA,2012/07,30458376,Salario_UMA,2012,Hasta_02_UMA
Hasta_01_UMA,2012/08,22060383,Salario_UMA,2012,Hasta_02_UMA
Hasta_01_UMA,2012/09,22924761,Salario_UMA,2012,Hasta_02_UMA
Hasta_01_UMA,2012/10,20668094,Salario_UMA,2012,Hasta_02_UMA
Hasta_01_UMA,2012/11,4085419,Salario_UMA,2012,Hasta_02_UMA
Hasta_01_UMA,2012/12,60635,Salario_UMA,2012,Hasta_02_UMA
Hasta_01_UMA,2013/01,48255647,Salario_UMA,2013,Hasta_02_UMA
Hasta_01_UMA,2013/02,9065118,Salario_UMA,2013,Hasta_02_UMA
Hasta_01_UMA,2013/03,26379459,Salario_UMA,2013,Hasta_02_UMA
Hasta_01_UMA,2013/04,47667552,Salario_UMA,2013,Hasta_02_UMA
Hasta_01_UMA,2013/05,41460882,Salario_UMA,2013,Hasta_02_UMA
Hasta_01_UMA,2013/06,27357257,Salario_UMA,2013,Hasta_02_UMA
Hasta_01_UMA,2013/07,39060566,Salario_UMA,2013,Hasta_02_UMA
Hasta_01_UMA,2013/08,40396127,Salario_UMA,2013,Hasta_02_UMA
Hasta_01_UMA,2013/09,32859921,Salario_UMA,2013,Hasta_02_UMA
Hasta_01_UMA,2013/10,36648526,Salario_UMA,2013,Hasta_02_UMA
Hasta_01_UMA,2013/11,45374349,Salario_UMA,2013,Hasta_02_UMA
Hasta_01_UMA,2013/12,93706481,Salario_UMA,2013,Hasta_02_UMA
Hasta_01_UMA,2014/01,18464707,Salario_UMA,2014,Hasta_02_UMA
Hasta_01_UMA,2014/02,32371397,Salario_UMA,2014,Hasta_02_UMA
Hasta_01_UMA,2014/03,37017135,Salario_UMA,2014,Hasta_02_UMA
Hasta_01_UMA,2014/04,37796648,Salario_UMA,2014,Hasta_02_UMA
Hasta_01_UMA,2014/05,45148168,Salario_UMA,2014,Hasta_02_UMA
Hasta_01_UMA,2014/06,73502647,Salario_UMA,2014,Hasta_02_UMA
Hasta_01_UMA,2014/07,61803751,Salario_UMA,2014,Hasta_02_UMA
Hasta_01_UMA,2014/08,52089248,Salario_UMA,2014,Hasta_02_UMA
Hasta_01_UMA,2014/09,61200646,Salario_UMA,2014,Hasta_02_UMA
Hasta_01_UMA,2014/10,72233167,Salario_UMA,2014,Hasta_02_UMA
Hasta_01_UMA,2014/11,62843748,Salario_UMA,2014,Hasta_02_UMA
Hasta_01_UMA,2014/12,27997348,Salario_UMA,2014,Hasta_02_UMA
Hasta_01_UMA,2015/01,6288231,Salario_UMA,2015,Hasta_02_UMA
Hasta_01_UMA,2015/02,20347190,Salario_UMA,2015,Hasta_02_UMA
Hasta_01_UMA,2015/03,24582440,Salario_UMA,2015,Hasta_02_UMA
Hasta_01_UMA,2015/04,22914734,Salario_UMA,2015,Hasta_02_UMA
Hasta_01_UMA,2015/05,14093876,Salario_UMA,2015,Hasta_02_UMA
Hasta_01_UMA,2015/06,14378560,Salario_UMA,2015,Hasta_02_UMA
Hasta_01_UMA,2015/07,8452092,Salario_UMA,2015,Hasta_02_UMA
Hasta_01_UMA,2015/08,8850444,Salario_UMA,2015,Hasta_02_UMA
Hasta_01_UMA,2015/09,12445034,Salario_UMA,2015,Hasta_02_UMA
Hasta_01_UMA,2015/10,17443915,Salario_UMA,2015,Hasta_02_UMA
Hasta_01_UMA,2015/11,9507372,Salario_UMA,2015,Hasta_02_UMA
Hasta_01_UMA,2015/12,14938279,Salario_UMA,2015,Hasta_02_UMA
Hasta_01_UMA,2016/01,890562,Salario_UMA,2016,Hasta_02_UMA
Hasta_01_UMA,2016/02,4267028,Salario_UMA,2016,Hasta_02_UMA
Hasta_01_UMA,2016/03,3090941,Salario_UMA,2016,Hasta_02_UMA
Hasta_01_UMA,2016/04,1782235,Salario_UMA,2016,Hasta_02_UMA
Hasta_01_UMA,2016/05,1481334,Salario_UMA,2016,Hasta_02_UMA
Hasta_01_UMA,2016/06,3607250,Salario_UMA,2016,Hasta_02_UMA
Hasta_01_UMA,2016/07,1308497,Salario_UMA,2016,Hasta_02_UMA
Hasta_01_UMA,2016/08,1870187,Salario_UMA,2016,Hasta_02_UMA
Hasta_01_UMA,2016/09,1791124,Salario_UMA,2016,Hasta_02_UMA
Hasta_01_UMA,2016/10,983120,Salario_UMA,2016,Hasta_02_UMA
Hasta_01_UMA,2016/11,1019208,Salario_UMA,2016,Hasta_02_UMA
Hasta_01_UMA,2016/12,742622,Salario_UMA,2016,Hasta_02_UMA
Hasta_01_UMA,2017/01,0,Salario_UMA,2017,Hasta_02_UMA
Hasta_01_UMA,2017/02,2389104,Salario_UMA,2017,Hasta_02_UMA
Hasta_01_UMA,2017/03,380579,Salario_UMA,2017,Hasta_02_UMA
Hasta_01_UMA,2017/04,1763725,Salario_UMA,2017,Hasta_02_UMA
Hasta_01_UMA,2017/05,2155784,Salario_UMA,2017,Hasta_02_UMA
Hasta_01_UMA,2017/06,2866106,Salario_UMA,2017,Hasta_02_UMA
Hasta_01_UMA,2017/07,2260095,Salario_UMA,2017,Hasta_02_UMA
Hasta_01_UMA,2017/08,1155814,Salario_UMA,2017,Hasta_02_UMA
Hasta_01_UMA,2017/09,491070,Salario_UMA,2017,Hasta_02_UMA
Hasta_01_UMA,2017/10,662682,Salario_UMA,2017,Hasta_02_UMA
Hasta_01_UMA,2017/11,1251519,Salario_UMA,2017,Hasta_02_UMA
Hasta_01_UMA,2017/12,1527423,Salario_UMA,2017,Hasta_02_UMA
Hasta_01_UMA,2018/01,268503,Salario_UMA,2018,Hasta_02_UMA
Hasta_01_UMA,2018/02,603198,Salario_UMA,2018,Hasta_02_UMA
Hasta_01_UMA,2018/03,473913,Salario_UMA,2018,Hasta_02_UMA
Hasta_01_UMA,2018/04,1302967,Salario_UMA,2018,Hasta_02_UMA
Hasta_01_UMA,2018/05,900544,Salario_UMA,2018,Hasta_02_UMA
Hasta_01_UMA,2018/06,1231228,Salario_UMA,2018,Hasta_02_UMA
Hasta_01_UMA,2018/07,1807571,Salario_UMA,2018,Hasta_02_UMA
Hasta_01_UMA,2018/08,1227570,Salario_UMA,2018,Hasta_02_UMA
Hasta_01_UMA,2018/09,147487,Salario_UMA,2018,Hasta_02_UMA
Hasta_01_UMA,2018/10,538081,Salario_UMA,2018,Hasta_02_UMA
Hasta_01_UMA,2018/11,205820,Salario_UMA,2018,Hasta_02_UMA
Hasta_01_UMA,2018/12,0,Salario_UMA,2018,Hasta_02_UMA
Hasta_01_UMA,2019/01,0,Salario_UMA,2019,Hasta_02_UMA
Hasta_01_UMA,2019/02,0,Salario_UMA,2019,Hasta_02_UMA
Hasta_01_UMA,2019/03,0,Salario_UMA,2019,Hasta_02_UMA
Hasta_01_UMA,2019/04,0,Salario_UMA,2019,Hasta_02_UMA
Hasta_01_UMA,2019/05,0,Salario_UMA,2019,Hasta_02_UMA
Hasta_01_UMA,2019/06,87329,Salario_UMA,2019,Hasta_02_UMA
Hasta_01_UMA,2019/07,382275,Salario_UMA,2019,Hasta_02_UMA
Hasta_01_UMA,2019/08,0,Salario_UMA,2019,Hasta_02_UMA
Hasta_01_UMA,2019/09,0,Salario_UMA,2019,Hasta_02_UMA
Hasta_01_UMA,2019/10,0,Salario_UMA,2019,Hasta_02_UMA
Hasta_01_UMA,2019/11,0,Salario_UMA,2019,Hasta_02_UMA
Hasta_01_UMA,2019/12,0,Salario_UMA,2019,Hasta_02_UMA
Hasta_01_UMA,2020/01,0,Salario_UMA,2020,Hasta_02_UMA
Hasta_01_UMA,2020/02,0,Salario_UMA,2020,Hasta_02_UMA
Hasta_01_UMA,2020/03,0,Salario_UMA,2020,Hasta_02_UMA
Hasta_01_UMA,2020/04,0,Salario_UMA,2020,Hasta_02_UMA
Hasta_01_UMA,2020/05,0,Salario_UMA,2020,Hasta_02_UMA
Hasta_01_UMA,2020/06,0,Salario_UMA,2020,Hasta_02_UMA
Hasta_01_UMA,2020/07,0,Salario_UMA,2020,Hasta_02_UMA
Hasta_01_UMA,2020/08,0,Salario_UMA,2020,Hasta_02_UMA
Hasta_01_UMA,2020/09,0,Salario_UMA,2020,Hasta_02_UMA
Hasta_20_anios,2012/01,63131,edad,2012,Hasta_20_anios
Hasta_20_anios,2012/02,9577110,edad,2012,Hasta_20_anios
Hasta_20_anios,2012/03,10895277,edad,2012,Hasta_20_anios
Hasta_20_anios,2012/04,5209839,edad,2012,Hasta_20_anios
Hasta_20_anios,2012/05,5192186,edad,2012,Hasta_20_anios
Hasta_20_anios,2012/06,7359160,edad,2012,Hasta_20_anios
Hasta_20_anios,2012/07,4648339,edad,2012,Hasta_20_anios
Hasta_20_anios,2012/08,2726638,edad,2012,Hasta_20_anios
Hasta_20_anios,2012/09,2967766,edad,2012,Hasta_20_anios
Hasta_20_anios,2012/10,2613469,edad,2012,Hasta_20_anios
Hasta_20_anios,2012/11,679730,edad,2012,Hasta_20_anios
Hasta_20_anios,2012/12,0,edad,2012,Hasta_20_anios
Hasta_20_anios,2013/01,6594190,edad,2013,Hasta_20_anios
Hasta_20_anios,2013/02,1281093,edad,2013,Hasta_20_anios
Hasta_20_anios,2013/03,3469446,edad,2013,Hasta_20_anios
Hasta_20_anios,2013/04,7706187,edad,2013,Hasta_20_anios
Hasta_20_anios,2013/05,5132082,edad,2013,Hasta_20_anios
Hasta_20_anios,2013/06,3821242,edad,2013,Hasta_20_anios
Hasta_20_anios,2013/07,4830304,edad,2013,Hasta_20_anios
Hasta_20_anios,2013/08,6281629,edad,2013,Hasta_20_anios
Hasta_20_anios,2013/09,5489569,edad,2013,Hasta_20_anios
Hasta_20_anios,2013/10,4972680,edad,2013,Hasta_20_anios
Hasta_20_anios,2013/11,6605157,edad,2013,Hasta_20_anios
Hasta_20_anios,2013/12,15183715,edad,2013,Hasta_20_anios
Hasta_20_anios,2014/01,2800186,edad,2014,Hasta_20_anios
Hasta_20_anios,2014/02,7631205,edad,2014,Hasta_20_anios
Hasta_20_anios,2014/03,10146432,edad,2014,Hasta_20_anios
Hasta_20_anios,2014/04,10680399,edad,2014,Hasta_20_anios
Hasta_20_anios,2014/05,9284068,edad,2014,Hasta_20_anios
Hasta_20_anios,2014/06,15384095,edad,2014,Hasta_20_anios
Hasta_20_anios,2014/07,13830415,edad,2014,Hasta_20_anios
Hasta_20_anios,2014/08,13529996,edad,2014,Hasta_20_anios
Hasta_20_anios,2014/09,15578987,edad,2014,Hasta_20_anios
Hasta_20_anios,2014/10,17991236,edad,2014,Hasta_20_anios
Hasta_20_anios,2014/11,17287118,edad,2014,Hasta_20_anios
Hasta_20_anios,2014/12,18671073,edad,2014,Hasta_20_anios
Hasta_20_anios,2015/01,5470999,edad,2015,Hasta_20_anios
Hasta_20_anios,2015/02,20989549,edad,2015,Hasta_20_anios
Hasta_20_anios,2015/03,18073576,edad,2015,Hasta_20_anios
Hasta_20_anios,2015/04,20122964,edad,2015,Hasta_20_anios
Hasta_20_anios,2015/05,16920407,edad,2015,Hasta_20_anios
Hasta_20_anios,2015/06,11652326,edad,2015,Hasta_20_anios
Hasta_20_anios,2015/07,3402821,edad,2015,Hasta_20_anios
Hasta_20_anios,2015/08,4779581,edad,2015,Hasta_20_anios
Hasta_20_anios,2015/09,7446171,edad,2015,Hasta_20_anios
Hasta_20_anios,2015/10,13229741,edad,2015,Hasta_20_anios
Hasta_20_anios,2015/11,6256045,edad,2015,Hasta_20_anios
Hasta_20_anios,2015/12,7510824,edad,2015,Hasta_20_anios
Hasta_20_anios,2016/01,3306004,edad,2016,Hasta_20_anios
Hasta_20_anios,2016/02,15172116,edad,2016,Hasta_20_anios
Hasta_20_anios,2016/03,13287247,edad,2016,Hasta_20_anios
Hasta_20_anios,2016/04,12547903,edad,2016,Hasta_20_anios
Hasta_20_anios,2016/05,12207655,edad,2016,Hasta_20_anios
Hasta_20_anios,2016/06,15497426,edad,2016,Hasta_20_anios
Hasta_20_anios,2016/07,8411307,edad,2016,Hasta_20_anios
Hasta_20_anios,2016/08,8452011,edad,2016,Hasta_20_anios
Hasta_20_anios,2016/09,5696460,edad,2016,Hasta_20_anios
Hasta_20_anios,2016/10,5710211,edad,2016,Hasta_20_anios
Hasta_20_anios,2016/11,4520467,edad,2016,Hasta_20_anios
Hasta_20_anios,2016/12,2809679,edad,2016,Hasta_20_anios
Hasta_20_anios,2017/01,0,edad,2017,Hasta_20_anios
Hasta_20_anios,2017/02,6904570,edad,2017,Hasta_20_anios
Hasta_20_anios,2017/03,2386640,edad,2017,Hasta_20_anios
Hasta_20_anios,2017/04,4315802,edad,2017,Hasta_20_anios
Hasta_20_anios,2017/05,5803847,edad,2017,Hasta_20_anios
Hasta_20_anios,2017/06,6925731,edad,2017,Hasta_20_anios
Hasta_20_anios,2017/07,5361392,edad,2017,Hasta_20_anios
Hasta_20_anios,2017/08,5909857,edad,2017,Hasta_20_anios
Hasta_20_anios,2017/09,3990878,edad,2017,Hasta_20_anios
Hasta_20_anios,2017/10,3609202,edad,2017,Hasta_20_anios
Hasta_20_anios,2017/11,4964122,edad,2017,Hasta_20_anios
Hasta_20_anios,2017/12,3343969,edad,2017,Hasta_20_anios
Hasta_20_anios,2018/01,587992,edad,2018,Hasta_20_anios
Hasta_20_anios,2018/02,3450824,edad,2018,Hasta_20_anios
Hasta_20_anios,2018/03,3020213,edad,2018,Hasta_20_anios
Hasta_20_anios,2018/04,5071333,edad,2018,Hasta_20_anios
Hasta_20_anios,2018/05,6645999,edad,2018,Hasta_20_anios
Hasta_20_anios,2018/06,6920862,edad,2018,Hasta_20_anios
Hasta_20_anios,2018/07,6730749,edad,2018,Hasta_20_anios
Hasta_20_anios,2018/08,6301365,edad,2018,Hasta_20_anios
Hasta_20_anios,2018/09,4725358,edad,2018,Hasta_20_anios
Hasta_20_anios,2018/10,5646731,edad,2018,Hasta_20_anios
Hasta_20_anios,2018/11,2370721,edad,2018,Hasta_20_anios
Hasta_20_anios,2018/12,0,edad,2018,Hasta_20_anios
Hasta_20_anios,2019/01,0,edad,2019,Hasta_20_anios
Hasta_20_anios,2019/02,0,edad,2019,Hasta_20_anios
Hasta_20_anios,2019/03,0,edad,2019,Hasta_20_anios
Hasta_20_anios,2019/04,64212,edad,2019,Hasta_20_anios
Hasta_20_anios,2019/05,893527,edad,2019,Hasta_20_anios
Hasta_20_anios,2019/06,1396105,edad,2019,Hasta_20_anios
Hasta_20_anios,2019/07,983151,edad,2019,Hasta_20_anios
Hasta_20_anios,2019/08,56507,edad,2019,Hasta_20_anios
Hasta_20_anios,2019/09,0,edad,2019,Hasta_20_anios
Hasta_20_anios,2019/10,0,edad,2019,Hasta_20_anios
Hasta_20_anios,2019/11,0,edad,2019,Hasta_20_anios
Hasta_20_anios,2019/12,0,edad,2019,Hasta_20_anios
Hasta_20_anios,2020/01,0,edad,2020,Hasta_20_anios
Hasta_20_anios,2020/02,0,edad,2020,Hasta_20_anios
Hasta_20_anios,2020/03,0,edad,2020,Hasta_20_anios
Hasta_20_anios,2020/04,0,edad,2020,Hasta_20_anios
Hasta_20_anios,2020/05,0,edad,2020,Hasta_20_anios
Hasta_20_anios,2020/06,0,edad,2020,Hasta_20_anios
Hasta_20_anios,2020/07,0,edad,2020,Hasta_20_anios
Hasta_20_anios,2020/08,0,edad,2020,Hasta_20_anios
Hasta_20_anios,2020/09,0,edad,2020,Hasta_20_anios
Hidalgo,2012/01,39474,estado,2012,centro
Hidalgo,2012/02,15142713,estado,2012,centro
Hidalgo,2012/03,11189800,estado,2012,centro
Hidalgo,2012/04,5022186,estado,2012,centro
Hidalgo,2012/05,12671458,estado,2012,centro
Hidalgo,2012/06,14313949,estado,2012,centro
Hidalgo,2012/07,6894033,estado,2012,centro
Hidalgo,2012/08,5023784,estado,2012,centro
Hidalgo,2012/09,5269609,estado,2012,centro
Hidalgo,2012/10,12523739,estado,2012,centro
Hidalgo,2012/11,3379951,estado,2012,centro
Hidalgo,2012/12,0,estado,2012,centro
Hidalgo,2013/01,43990303,estado,2013,centro
Hidalgo,2013/02,2960602,estado,2013,centro
Hidalgo,2013/03,9314995,estado,2013,centro
